Date,Open,High,Low,Close,Adj Close,Volume
2021-02-24,79.750000,79.750000,79.750000,79.750000,78.733231,100
2021-02-25,80.000000,80.000000,80.000000,80.000000,78.980049,200
2021-02-26,80.000000,80.000000,80.000000,80.000000,78.980049,0
2021-03-01,80.000000,80.000000,80.000000,80.000000,78.980049,100
2021-03-02,80.000000,80.000000,80.000000,80.000000,78.980049,0
2021-03-03,80.000000,80.000000,80.000000,80.000000,78.980049,500
2021-03-04,80.000000,80.000000,80.000000,80.000000,78.980049,0
2021-03-05,80.000000,80.000000,80.000000,80.000000,78.980049,0
2021-03-08,80.000000,80.150002,80.000000,80.150002,79.128136,300
2021-03-09,80.250000,80.250000,80.250000,80.250000,79.226868,200
2021-03-10,80.500000,80.500000,80.500000,80.500000,79.473663,100
2021-03-11,81.000000,81.000000,81.000000,81.000000,79.967285,300
2021-03-12,81.000000,81.000000,81.000000,81.000000,79.967285,0
2021-03-15,82.000000,82.000000,82.000000,82.000000,80.954544,300
2021-03-16,82.000000,82.000000,82.000000,82.000000,80.954544,0
2021-03-17,82.000000,82.000000,82.000000,82.000000,80.954544,0
2021-03-18,81.010002,83.500000,81.000000,83.500000,82.435417,1100
2021-03-19,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-22,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-23,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-24,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-25,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-26,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-29,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-30,83.500000,83.500000,83.500000,83.500000,82.435417,0
2021-03-31,83.500000,83.500000,83.500000,83.500000,82.682976,0
2021-04-01,81.199997,81.199997,81.000000,81.000000,80.207436,600
2021-04-05,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-06,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-07,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-08,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-09,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-12,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-13,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-14,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-15,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-16,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-19,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-20,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-21,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-22,81.000000,81.000000,81.000000,81.000000,80.207436,100
2021-04-23,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-26,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-27,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-04-28,80.250000,80.250000,80.250000,80.250000,79.464775,100
2021-04-29,80.250000,80.250000,80.250000,80.250000,79.464775,0
2021-04-30,81.000000,81.000000,81.000000,81.000000,80.207436,100
2021-05-03,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-05-04,81.000000,81.000000,81.000000,81.000000,80.207436,0
2021-05-05,80.000000,80.000000,80.000000,80.000000,79.217224,300
2021-05-06,80.000000,80.000000,80.000000,80.000000,79.217224,0
2021-05-07,80.000000,80.000000,80.000000,80.000000,79.217224,0
2021-05-10,80.000000,80.000000,80.000000,80.000000,79.217224,0
2021-05-11,79.849998,79.849998,79.849998,79.849998,79.068687,100
2021-05-12,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-13,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-14,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-17,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-18,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-19,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-20,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-21,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-24,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-25,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-26,79.849998,79.849998,79.849998,79.849998,79.068687,0
2021-05-27,80.000000,80.000000,78.938004,78.938004,78.165611,200
2021-05-28,78.938004,78.938004,78.938004,78.938004,78.165611,0
2021-06-01,78.938004,78.938004,78.938004,78.938004,78.165611,0
2021-06-02,79.839996,79.839996,79.839996,79.839996,79.058777,100
2021-06-03,79.839996,79.839996,79.839996,79.839996,79.058777,0
2021-06-04,79.839996,79.839996,79.839996,79.839996,79.058777,0
2021-06-07,77.750000,77.750000,77.750000,77.750000,76.989235,100
2021-06-08,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-09,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-10,77.750000,77.750000,77.750000,77.750000,76.989235,200
2021-06-11,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-14,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-15,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-16,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-17,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-18,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-21,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-22,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-23,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-24,77.750000,77.750000,77.750000,77.750000,76.989235,400
2021-06-25,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-28,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-29,77.750000,77.750000,77.750000,77.750000,76.989235,0
2021-06-30,79.250000,79.250000,79.250000,79.250000,78.474556,100
2021-07-01,79.250000,79.250000,79.250000,79.250000,78.722893,0
2021-07-02,79.250000,79.250000,79.250000,79.250000,78.722893,0
2021-07-06,79.250000,79.250000,79.250000,79.250000,78.722893,0
2021-07-07,79.250000,79.250000,79.250000,79.250000,78.722893,0
2021-07-08,79.250000,79.250000,79.250000,79.250000,78.722893,0
2021-07-09,79.250000,79.250000,79.250000,79.250000,78.722893,0
2021-07-12,79.250000,79.250000,79.250000,79.250000,78.722893,0
2021-07-13,78.900002,78.900002,78.900002,78.900002,78.375229,300
2021-07-14,78.900002,78.900002,78.900002,78.900002,78.375229,0
2021-07-15,78.900002,78.900002,78.900002,78.900002,78.375229,0
2021-07-16,78.900002,78.900002,78.900002,78.900002,78.375229,0
2021-07-19,80.750000,80.750000,80.750000,80.750000,80.212921,100
2021-07-20,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-21,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-22,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-23,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-26,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-27,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-28,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-29,80.750000,80.750000,80.750000,80.750000,80.212921,0
2021-07-30,79.750000,79.750000,79.750000,79.750000,79.219574,200
2021-08-02,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-03,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-04,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-05,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-06,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-09,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-10,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-11,79.750000,79.750000,79.750000,79.750000,79.219574,0
2021-08-12,77.510002,77.510002,77.510002,77.510002,76.994476,100
2021-08-13,77.510002,77.510002,77.510002,77.510002,76.994476,0
2021-08-16,77.510002,77.510002,77.510002,77.510002,76.994476,0
2021-08-17,77.510002,77.510002,77.510002,77.510002,76.994476,0
2021-08-18,77.510002,77.510002,77.510002,77.510002,76.994476,0
2021-08-19,77.510002,77.510002,77.500000,77.500000,76.984535,300
2021-08-20,77.500000,77.500000,77.500000,77.500000,76.984535,0
2021-08-23,77.500000,77.500000,77.500000,77.500000,76.984535,0
2021-08-24,77.500000,77.500000,77.500000,77.500000,76.984535,0
2021-08-25,77.500000,77.500000,77.500000,77.500000,76.984535,0
2021-08-26,77.500000,77.500000,77.500000,77.500000,76.984535,0
2021-08-27,77.500000,77.500000,77.500000,77.500000,76.984535,0
2021-08-30,78.000000,79.500000,75.150002,79.500000,78.971237,800
2021-08-31,77.550003,77.550003,75.099998,76.250000,75.742851,500
2021-09-01,76.250000,76.250000,76.250000,76.250000,75.742851,0
2021-09-02,75.500000,75.500000,75.500000,75.500000,74.997833,100
2021-09-03,75.500000,75.500000,75.500000,75.500000,74.997833,0
2021-09-07,75.500000,75.500000,75.500000,75.500000,74.997833,0
2021-09-08,75.500000,75.500000,75.500000,75.500000,74.997833,0
2021-09-09,75.500000,75.500000,75.500000,75.500000,74.997833,0
2021-09-10,75.050003,75.050003,75.050003,75.050003,74.550835,100
2021-09-13,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-14,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-15,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-16,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-17,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-20,76.000000,76.000000,75.050003,75.050003,74.550835,200
2021-09-21,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-22,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-23,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-24,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-27,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-28,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-29,75.050003,75.050003,75.050003,75.050003,74.550835,0
2021-09-30,75.050003,75.050003,75.050003,75.050003,74.800003,0
2021-10-01,75.050003,75.050003,75.050003,75.050003,74.800003,0
2021-10-04,75.050003,75.050003,75.050003,75.050003,74.800003,0
2021-10-05,75.050003,75.050003,75.050003,75.050003,74.800003,0
2021-10-06,75.050003,75.050003,75.050003,75.050003,74.800003,0
2021-10-07,75.050003,75.050003,75.050003,75.050003,75.050003,0
2021-10-08,75.050003,75.050003,75.050003,75.050003,75.050003,0
2021-10-11,73.800003,73.800003,73.800003,73.800003,73.800003,100
2021-10-12,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-13,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-14,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-15,73.800003,73.800003,73.800003,73.800003,73.800003,100
2021-10-18,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-19,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-20,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-21,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-22,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-25,73.800003,73.800003,73.800003,73.800003,73.800003,100
2021-10-26,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-27,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-28,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-10-29,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-11-01,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-11-02,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-11-03,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-11-04,73.800003,73.800003,73.800003,73.800003,73.800003,0
2021-11-05,78.000000,78.000000,78.000000,78.000000,78.000000,100
2021-11-08,78.000000,78.000000,78.000000,78.000000,78.000000,0
2021-11-09,78.000000,78.000000,78.000000,78.000000,78.000000,0
2021-11-10,78.000000,78.000000,78.000000,78.000000,78.000000,0
2021-11-11,78.000000,78.000000,78.000000,78.000000,78.000000,0
2021-11-12,78.000000,78.000000,78.000000,78.000000,78.000000,0
2021-11-15,78.000000,78.000000,78.000000,78.000000,78.000000,0
2021-11-16,78.000000,78.000000,78.000000,78.000000,78.000000,0
