Date,Open,High,Low,Close,Adj Close,Volume
2021-02-25,122.669998,129.490005,121.010002,123.360001,123.360001,828800
2021-02-26,123.540001,128.270004,121.779999,124.110001,124.110001,508700
2021-03-01,126.000000,129.899994,125.110001,125.480003,125.480003,539600
2021-03-02,126.000000,126.000000,117.769997,118.139999,118.139999,525700
2021-03-03,119.849998,120.330002,116.010002,118.440002,118.440002,533900
2021-03-04,119.000000,122.029999,109.300003,112.610001,112.610001,1318200
2021-03-05,112.199997,120.959999,107.019997,120.500000,120.500000,700300
2021-03-08,118.699997,123.360001,116.330002,117.370003,117.370003,511500
2021-03-09,120.000000,122.370003,113.820000,114.110001,114.110001,682700
2021-03-10,115.639999,118.400002,113.870003,115.870003,115.870003,409800
2021-03-11,116.400002,122.160004,116.400002,121.830002,121.830002,560500
2021-03-12,120.000000,120.000000,116.260002,119.330002,119.330002,371200
2021-03-15,120.120003,126.720001,119.269997,126.000000,126.000000,569100
2021-03-16,127.000000,134.500000,124.669998,127.949997,127.949997,678600
2021-03-17,126.779999,127.730003,121.529999,127.470001,127.470001,375500
2021-03-18,128.110001,129.990005,117.430000,118.470001,118.470001,433100
2021-03-19,118.610001,123.550003,116.980003,119.150002,119.150002,966700
2021-03-22,121.220001,124.489998,118.790001,123.820000,123.820000,357100
2021-03-23,124.169998,125.379997,117.150002,117.959999,117.959999,407000
2021-03-24,119.000000,119.330002,111.510002,111.769997,111.769997,525200
2021-03-25,110.000000,114.059998,107.330002,112.970001,112.970001,456200
2021-03-26,114.260002,115.169998,109.000000,112.750000,112.750000,350200
2021-03-29,112.849998,114.449997,109.459999,110.639999,110.639999,302000
2021-03-30,110.279999,117.209999,109.440002,116.559998,116.559998,449500
2021-03-31,118.760002,124.540001,117.139999,122.180000,122.180000,793200
2021-04-01,122.870003,125.349998,121.330002,121.690002,121.690002,383400
2021-04-05,122.730003,123.970001,120.010002,123.860001,123.860001,291700
2021-04-06,124.949997,124.949997,121.870003,122.650002,122.650002,201400
2021-04-07,121.470001,122.879997,118.690002,119.339996,119.339996,212000
2021-04-08,120.459999,120.889999,118.430000,119.519997,119.519997,217400
2021-04-09,119.760002,119.870003,115.440002,116.820000,116.820000,271300
2021-04-12,117.000000,117.019997,112.309998,113.330002,113.330002,394000
2021-04-13,114.389999,117.019997,112.330002,116.419998,116.419998,390100
2021-04-14,116.209999,117.459999,114.540001,114.699997,114.699997,233500
2021-04-15,116.080002,116.760002,113.540001,113.930000,113.930000,258300
2021-04-16,114.970001,116.410004,113.000000,113.949997,113.949997,610700
2021-04-19,113.760002,114.959999,107.919998,110.529999,110.529999,540900
2021-04-20,111.059998,112.480003,108.849998,111.760002,111.760002,557200
2021-04-21,111.809998,113.550003,109.510002,112.800003,112.800003,293200
2021-04-22,113.190002,114.110001,111.279999,112.559998,112.559998,356700
2021-04-23,113.220001,114.830002,112.300003,113.400002,113.400002,274200
2021-04-26,114.599998,116.500000,113.830002,116.050003,116.050003,417200
2021-04-27,116.320000,117.449997,114.419998,114.889999,114.889999,218200
2021-04-28,113.309998,113.540001,110.690002,111.970001,111.970001,402800
2021-04-29,113.000000,113.050003,109.639999,110.800003,110.800003,516200
2021-04-30,109.129997,111.339996,108.129997,108.800003,108.800003,506600
2021-05-03,109.430000,110.809998,103.500000,103.959999,103.959999,1410900
2021-05-04,91.300003,96.169998,89.050003,96.169998,96.169998,3059800
2021-05-05,96.760002,97.959999,92.760002,95.360001,95.360001,1116000
2021-05-06,95.290001,99.050003,94.199997,98.459999,98.459999,1092400
2021-05-07,98.589996,98.900002,95.900002,96.930000,96.930000,541800
2021-05-10,97.199997,97.430000,94.059998,96.220001,96.220001,494600
2021-05-11,93.559998,95.510002,92.320000,95.339996,95.339996,659700
2021-05-12,95.220001,96.139999,92.290001,93.610001,93.610001,632100
2021-05-13,94.599998,95.949997,91.550003,93.870003,93.870003,367600
2021-05-14,94.419998,96.820000,94.419998,96.360001,96.360001,303900
2021-05-17,96.190002,98.099998,95.620003,96.779999,96.779999,303000
2021-05-18,97.050003,99.669998,96.220001,96.769997,96.769997,501900
2021-05-19,94.910004,94.959999,92.669998,94.040001,94.040001,413200
2021-05-20,94.470001,95.610001,93.930000,95.269997,95.269997,320300
2021-05-21,95.959999,96.830002,94.339996,94.339996,94.339996,206300
2021-05-24,94.820000,95.029999,92.690002,93.459999,93.459999,362700
2021-05-25,94.050003,95.050003,93.419998,94.000000,94.000000,260300
2021-05-26,94.500000,95.290001,93.750000,94.730003,94.730003,469800
2021-05-27,95.199997,98.540001,94.129997,97.629997,97.629997,685300
2021-05-28,98.519997,99.669998,97.330002,97.699997,97.699997,414900
2021-06-01,98.769997,100.870003,97.400002,98.510002,98.510002,621800
2021-06-02,98.989998,106.650002,96.080002,105.930000,105.930000,1615300
2021-06-03,106.000000,106.639999,99.099998,99.989998,99.989998,711800
2021-06-04,100.000000,100.650002,97.099998,97.550003,97.550003,408800
2021-06-07,97.480003,101.790001,97.480003,99.750000,99.750000,388800
2021-06-08,100.070000,101.900002,99.169998,101.199997,101.199997,309400
2021-06-09,100.709999,101.470001,96.440002,96.870003,96.870003,550000
2021-06-10,96.540001,97.800003,94.589996,94.989998,94.989998,347600
2021-06-11,95.790001,96.250000,94.900002,95.830002,95.830002,313100
2021-06-14,96.949997,97.930000,96.040001,97.540001,97.540001,394600
2021-06-15,97.589996,97.860001,95.260002,96.250000,96.250000,337100
2021-06-16,96.000000,98.000000,95.800003,96.949997,96.949997,535700
2021-06-17,96.550003,98.459999,93.730003,95.379997,95.379997,492500
2021-06-18,95.300003,96.769997,94.099998,95.000000,95.000000,867500
2021-06-21,95.720001,96.190002,93.110001,93.529999,93.529999,395900
2021-06-22,93.709999,93.709999,91.620003,92.199997,92.199997,715100
2021-06-23,93.309998,95.720001,90.870003,92.190002,92.190002,912200
2021-06-24,93.419998,95.059998,92.750000,93.809998,93.809998,359200
2021-06-25,94.430000,95.089996,92.610001,93.000000,93.000000,566100
2021-06-28,93.589996,95.180000,91.769997,94.830002,94.830002,435000
2021-06-29,94.849998,94.959999,92.239998,94.449997,94.449997,340000
2021-06-30,94.639999,94.639999,92.639999,93.389999,93.389999,551400
2021-07-01,93.629997,94.480003,90.300003,90.519997,90.519997,470500
2021-07-02,91.480003,91.480003,89.610001,91.290001,91.290001,326400
2021-07-06,91.610001,91.610001,88.360001,89.139999,89.139999,451400
2021-07-07,89.330002,91.089996,88.510002,89.339996,89.339996,465700
2021-07-08,88.260002,88.910004,85.970001,88.580002,88.580002,458500
2021-07-09,89.470001,93.000000,89.160004,92.010002,92.010002,535000
2021-07-12,92.000000,92.470001,88.800003,89.139999,89.139999,423800
2021-07-13,89.000000,89.709999,87.139999,88.139999,88.139999,323900
2021-07-14,88.360001,89.500000,87.160004,87.389999,87.389999,227500
2021-07-15,86.879997,87.199997,84.660004,87.019997,87.019997,362100
2021-07-16,87.459999,87.529999,85.389999,85.970001,85.970001,240100
2021-07-19,84.510002,90.809998,84.449997,89.660004,89.660004,758900
2021-07-20,89.360001,91.150002,88.949997,89.839996,89.839996,342400
2021-07-21,90.279999,93.220001,90.000000,91.989998,91.989998,431400
2021-07-22,92.029999,92.760002,89.000000,89.860001,89.860001,413500
2021-07-23,89.849998,90.529999,88.970001,89.250000,89.250000,214700
2021-07-26,89.680000,90.760002,88.800003,89.110001,89.110001,188500
2021-07-27,89.010002,89.820000,87.980003,89.360001,89.360001,376700
2021-07-28,90.300003,90.500000,86.809998,88.830002,88.830002,754600
2021-07-29,81.150002,89.860001,80.559998,87.110001,87.110001,2747100
2021-07-30,85.820000,90.589996,85.519997,87.500000,87.500000,610900
2021-08-02,87.709999,88.000000,84.440002,84.809998,84.809998,533200
2021-08-03,84.750000,86.790001,84.209999,85.480003,85.480003,379500
2021-08-04,85.599998,87.120003,85.000000,85.889999,85.889999,366000
2021-08-05,85.760002,87.870003,85.349998,87.260002,87.260002,328700
2021-08-06,87.489998,88.570000,85.570000,85.830002,85.830002,257500
2021-08-09,85.629997,87.459999,85.559998,86.910004,86.910004,212700
2021-08-10,87.790001,88.660004,86.339996,88.029999,88.029999,353400
2021-08-11,88.680000,89.849998,87.500000,88.620003,88.620003,349700
2021-08-12,88.629997,90.690002,88.260002,90.449997,90.449997,373200
2021-08-13,90.849998,90.919998,89.220001,89.370003,89.370003,365900
2021-08-16,88.639999,89.559998,86.230003,86.779999,86.779999,519800
2021-08-17,85.660004,88.279999,84.900002,86.300003,86.300003,359600
2021-08-18,86.790001,87.000000,83.800003,84.099998,84.099998,649300
2021-08-19,82.300003,84.500000,80.750000,80.980003,80.980003,508300
2021-08-20,80.989998,82.989998,79.150002,79.570000,79.570000,763600
2021-08-23,80.339996,81.849998,79.750000,80.339996,80.339996,856300
2021-08-24,81.559998,84.220001,80.500000,83.360001,83.360001,634800
2021-08-25,83.570000,84.570000,82.500000,82.809998,82.809998,318400
2021-08-26,82.650002,83.910004,81.709999,82.000000,82.000000,305400
2021-08-27,82.000000,83.400002,81.769997,83.070000,83.070000,429500
2021-08-30,83.199997,84.349998,82.190002,82.830002,82.830002,390300
2021-08-31,83.129997,83.900002,80.540001,81.120003,81.120003,488000
2021-09-01,81.800003,85.599998,81.800003,83.230003,83.230003,511300
2021-09-02,82.910004,86.809998,82.900002,84.410004,84.410004,547800
2021-09-03,84.690002,84.980003,82.279999,83.349998,83.349998,369600
2021-09-07,82.459999,83.489998,81.589996,82.519997,82.519997,356600
2021-09-08,81.839996,82.910004,81.290001,81.839996,81.839996,216400
2021-09-09,81.750000,84.500000,81.750000,83.489998,83.489998,492700
2021-09-10,83.510002,84.989998,83.309998,83.419998,83.419998,360400
2021-09-13,83.510002,84.000000,82.220001,83.139999,83.139999,311600
2021-09-14,83.010002,83.699997,80.989998,81.930000,81.930000,457600
2021-09-15,81.889999,81.949997,78.849998,80.199997,80.199997,580900
2021-09-16,79.730003,80.970001,79.489998,80.680000,80.680000,208600
2021-09-17,80.800003,83.110001,80.309998,82.910004,82.910004,768900
2021-09-20,80.610001,81.639999,79.300003,80.050003,80.050003,415300
2021-09-21,80.190002,80.709999,79.000000,79.169998,79.169998,235200
2021-09-22,79.860001,80.500000,79.089996,79.360001,79.360001,266200
2021-09-23,79.510002,81.580002,79.220001,80.889999,80.889999,270500
2021-09-24,81.089996,83.110001,80.510002,81.430000,81.430000,424400
2021-09-27,81.559998,84.480003,81.279999,83.459999,83.459999,238200
2021-09-28,82.860001,83.709999,79.500000,81.279999,81.279999,444100
2021-09-29,81.129997,82.769997,80.169998,80.410004,80.410004,163400
2021-09-30,80.639999,81.260002,78.169998,78.500000,78.500000,458200
2021-10-01,79.089996,80.080002,77.580002,79.769997,79.769997,297400
2021-10-04,79.830002,80.059998,77.430000,78.110001,78.110001,298600
2021-10-05,77.699997,79.519997,76.760002,78.589996,78.589996,812300
2021-10-06,78.000000,80.930000,77.010002,80.470001,80.470001,447300
2021-10-07,81.370003,83.889999,81.290001,83.449997,83.449997,670900
2021-10-08,83.400002,84.430000,80.940002,81.160004,81.160004,250600
2021-10-11,80.980003,82.669998,79.150002,79.209999,79.209999,210300
2021-10-12,79.790001,82.330002,79.459999,81.139999,81.139999,227500
2021-10-13,81.339996,82.339996,78.720001,79.879997,79.879997,320900
2021-10-14,80.599998,81.900002,80.279999,81.629997,81.629997,215000
2021-10-15,82.370003,82.449997,80.949997,82.160004,82.160004,206100
2021-10-18,82.029999,84.430000,81.790001,83.000000,83.000000,247700
2021-10-19,83.269997,84.139999,82.510002,84.099998,84.099998,219000
2021-10-20,84.360001,85.419998,83.690002,84.660004,84.660004,348400
2021-10-21,83.860001,83.860001,80.500000,81.650002,81.650002,766900
2021-10-22,81.519997,81.860001,79.879997,79.889999,79.889999,269000
2021-10-25,79.730003,80.919998,79.300003,79.820000,79.820000,364500
2021-10-26,79.940002,80.500000,78.760002,79.750000,79.750000,300200
2021-10-27,79.720001,80.000000,77.269997,77.339996,77.339996,644500
2021-10-28,79.500000,85.279999,76.209999,84.739998,84.739998,1113400
2021-10-29,83.519997,84.070000,81.330002,83.419998,83.419998,663000
2021-11-01,82.699997,89.000000,81.720001,88.529999,88.529999,604200
2021-11-02,87.690002,88.540001,86.459999,88.540001,88.540001,497900
2021-11-03,88.750000,98.459999,88.550003,98.279999,98.279999,1444900
2021-11-04,97.620003,98.860001,92.680000,93.000000,93.000000,713300
2021-11-05,93.739998,94.970001,91.379997,91.489998,91.489998,406800
2021-11-08,91.500000,92.269997,90.169998,90.389999,90.389999,274000
2021-11-09,90.160004,91.099998,88.599998,89.709999,89.709999,345900
2021-11-10,89.120003,93.220001,87.610001,91.320000,91.320000,606900
2021-11-11,92.010002,92.800003,88.510002,88.790001,88.790001,360600
2021-11-12,88.730003,89.980003,88.260002,89.480003,89.480003,215200
2021-11-15,90.529999,91.349998,89.989998,91.089996,91.089996,251400
2021-11-16,90.860001,92.809998,90.120003,92.419998,92.419998,286100
